MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,EXC
3,EXC
4,EXC
5,LIVE
6,LIVE
7,EXC
8,LIVE
9,EXC
10,EXC
11,EXC
12,FAIL
13,FAIL
14,FAIL
15,EXC
16,FAIL
50,EXC
51,FAIL
52,EXC
53,EXC
54,FAIL
55,EXC
56,EXC
57,EXC
58,EXC
59,EXC
60,LIVE
61,EXC
62,EXC
63,EXC
64,EXC
65,EXC
66,EXC
67,EXC
68,LIVE
69,EXC
70,EXC
71,EXC
72,FAIL
73,EXC
74,EXC
75,EXC
76,EXC
77,FAIL
78,LIVE
79,EXC
80,EXC
81,EXC
82,EXC
83,LIVE
84,EXC
85,EXC
86,LIVE
87,FAIL
88,EXC
89,LIVE
90,LIVE
91,LIVE
92,EXC
93,FAIL
94,FAIL
96,FAIL
97,LIVE
98,FAIL
99,FAIL
100,EXC
101,EXC
102,EXC
103,LIVE
104,FAIL
105,EXC
106,EXC
107,FAIL
108,EXC
109,LIVE
110,LIVE
111,EXC
112,EXC
113,EXC
114,EXC
115,FAIL
116,EXC
117,EXC
118,EXC
119,EXC
120,LIVE
121,FAIL
122,EXC
123,EXC
124,EXC
125,EXC
126,FAIL
127,EXC
128,EXC
129,EXC
130,LIVE
131,LIVE
132,EXC
133,LIVE
134,EXC
135,EXC
136,FAIL
137,FAIL
138,EXC
139,EXC
140,LIVE
141,LIVE
142,EXC
144,EXC
145,EXC
146,EXC
147,LIVE
148,EXC
149,FAIL
150,EXC
151,FAIL
152,EXC
153,EXC
154,EXC
155,FAIL
156,EXC
157,EXC
158,LIVE
159,EXC
160,FAIL
161,EXC
162,EXC
163,FAIL
164,FAIL
165,LIVE
166,EXC
167,FAIL
168,FAIL
169,FAIL
170,FAIL
171,EXC
172,FAIL
173,EXC
174,EXC
175,LIVE
176,EXC
177,LIVE
178,EXC
179,EXC
180,LIVE
181,LIVE
182,LIVE
183,LIVE
184,LIVE
185,LIVE
186,LIVE
187,LIVE
188,EXC
189,EXC
190,EXC
191,FAIL
192,EXC
193,EXC
194,LIVE
195,EXC
196,FAIL
197,EXC
198,EXC
199,EXC
200,LIVE
201,LIVE
202,LIVE
203,LIVE
204,LIVE
205,LIVE
206,LIVE
207,LIVE
208,EXC
209,LIVE
210,EXC
211,LIVE
212,EXC
213,LIVE
214,FAIL
215,FAIL
216,LIVE
217,LIVE
218,FAIL
219,EXC
220,EXC
221,LIVE
222,EXC
223,LIVE
225,EXC
226,EXC
227,LIVE
228,LIVE
229,EXC
233,EXC
234,EXC
235,EXC
236,EXC
237,EXC
238,EXC
239,EXC
240,LIVE
241,EXC
242,LIVE
243,EXC
244,EXC
245,FAIL
246,FAIL
247,LIVE
248,LIVE
249,LIVE
250,LIVE
251,LIVE
252,LIVE
253,LIVE
254,LIVE
255,LIVE
256,LIVE
257,LIVE
258,LIVE
259,LIVE
260,LIVE
261,LIVE
262,LIVE
266,LIVE
267,LIVE
268,LIVE
279,LIVE
280,LIVE
281,FAIL
282,LIVE
283,FAIL
284,FAIL
285,LIVE
286,LIVE
287,LIVE
288,EXC
289,LIVE
290,LIVE
291,LIVE
292,FAIL
293,LIVE
294,LIVE
296,EXC
297,FAIL
298,EXC
299,FAIL
300,LIVE
301,LIVE
302,EXC
303,EXC
304,LIVE
305,EXC
306,LIVE
307,EXC
308,LIVE
309,LIVE
310,LIVE
311,EXC
312,EXC
313,LIVE
314,EXC
315,EXC
316,LIVE
317,LIVE
318,EXC
319,EXC
320,LIVE
321,FAIL
322,EXC
323,FAIL
324,LIVE
325,EXC
326,LIVE
327,EXC
328,EXC
329,LIVE
330,LIVE
331,LIVE
332,LIVE
333,EXC
334,EXC
335,EXC
336,EXC
337,FAIL
338,EXC
339,EXC
340,EXC
341,EXC
342,LIVE
343,LIVE
344,LIVE
345,LIVE
346,LIVE
347,LIVE
348,EXC
349,LIVE
350,LIVE
351,EXC
352,EXC
353,LIVE
354,EXC
355,LIVE
356,LIVE
357,LIVE
358,LIVE
359,LIVE
360,LIVE
361,EXC
362,LIVE
363,LIVE
364,LIVE
365,LIVE
366,LIVE
367,LIVE
368,LIVE
369,LIVE
370,LIVE
371,EXC
