MutantNo,[FAIL | TIME | EXC | LIVE]
2,LIVE
3,EXC
4,LIVE
5,EXC
6,LIVE
7,LIVE
8,FAIL
9,FAIL
10,FAIL
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,FAIL
16,FAIL
17,FAIL
18,FAIL
19,FAIL
20,FAIL
21,EXC
22,EXC
23,EXC
24,FAIL
25,FAIL
26,EXC
27,EXC
28,FAIL
29,FAIL
30,EXC
31,FAIL
32,FAIL
33,EXC
34,FAIL
35,FAIL
36,LIVE
37,LIVE
38,LIVE
39,FAIL
40,FAIL
41,LIVE
42,LIVE
43,LIVE
44,EXC
45,EXC
46,LIVE
47,EXC
48,LIVE
49,LIVE
50,LIVE
51,EXC
52,EXC
53,EXC
54,FAIL
55,FAIL
56,EXC
57,FAIL
58,FAIL
59,EXC
60,LIVE
61,EXC
62,EXC
63,FAIL
64,LIVE
65,EXC
66,FAIL
67,LIVE
68,LIVE
69,FAIL
70,FAIL
71,FAIL
72,FAIL
73,FAIL
74,FAIL
75,FAIL
76,LIVE
77,EXC
78,FAIL
79,EXC
80,EXC
81,FAIL
82,EXC
83,LIVE
84,FAIL
85,LIVE
86,FAIL
87,FAIL
88,EXC
89,LIVE
90,LIVE
91,LIVE
92,LIVE
93,LIVE
94,FAIL
95,FAIL
96,FAIL
97,EXC
98,FAIL
99,FAIL
100,EXC
101,FAIL
102,EXC
103,LIVE
104,EXC
105,EXC
106,EXC
107,EXC
108,LIVE
109,EXC
110,EXC
113,LIVE
114,LIVE
115,FAIL
116,LIVE
117,LIVE
118,EXC
119,LIVE
120,EXC
121,EXC
122,EXC
123,LIVE
124,LIVE
125,EXC
126,FAIL
127,FAIL
128,FAIL
129,FAIL
130,EXC
131,FAIL
132,FAIL
133,FAIL
134,FAIL
135,FAIL
136,FAIL
137,FAIL
138,EXC
139,FAIL
140,FAIL
141,FAIL
142,FAIL
143,FAIL
144,FAIL
145,FAIL
146,FAIL
147,FAIL
148,FAIL
149,FAIL
150,FAIL
151,LIVE
152,FAIL
153,FAIL
154,LIVE
155,FAIL
156,FAIL
157,FAIL
158,FAIL
159,FAIL
160,FAIL
161,FAIL
162,FAIL
163,FAIL
164,FAIL
165,FAIL
166,FAIL
167,FAIL
168,FAIL
169,FAIL
170,FAIL
171,FAIL
172,FAIL
173,FAIL
174,FAIL
175,LIVE
176,FAIL
177,FAIL
178,FAIL
179,FAIL
180,EXC
181,FAIL
182,FAIL
183,FAIL
184,FAIL
185,EXC
186,FAIL
187,FAIL
188,EXC
189,FAIL
190,EXC
191,EXC
192,EXC
193,EXC
194,FAIL
195,EXC
196,EXC
197,EXC
198,FAIL
199,FAIL
200,LIVE
201,FAIL
202,FAIL
203,FAIL
204,EXC
205,EXC
206,EXC
207,LIVE
208,FAIL
209,FAIL
210,LIVE
211,FAIL
212,FAIL
213,FAIL
214,FAIL
215,FAIL
216,LIVE
217,FAIL
218,LIVE
219,LIVE
220,LIVE
221,LIVE
222,LIVE
223,LIVE
224,EXC
225,EXC
226,EXC
227,LIVE
228,EXC
229,FAIL
230,EXC
231,FAIL
232,FAIL
233,FAIL
234,FAIL
235,FAIL
236,FAIL
237,FAIL
238,FAIL
239,FAIL
240,FAIL
241,FAIL
242,LIVE
243,FAIL
244,LIVE
245,EXC
246,LIVE
247,FAIL
248,EXC
249,EXC
250,FAIL
251,LIVE
252,LIVE
253,EXC
254,LIVE
255,EXC
256,LIVE
257,EXC
258,EXC
259,EXC
260,EXC
261,EXC
262,LIVE
263,LIVE
264,EXC
265,LIVE
266,EXC
267,LIVE
268,LIVE
269,EXC
270,FAIL
271,LIVE
272,LIVE
273,LIVE
274,EXC
275,LIVE
